ID,SMILES_chiral,SMARTS,Proportion,Counts,MW,HBA,HBD,LOGP,TPSA,RB
COCONUT_fragments_2861,CO[C@H]1CCO[C@H](C)[C@H]1O,[#6]-[#8]-[#6@H]1-[#6]-[#6]-[#8]-[#6@H](-[#6])-[#6@H]-1-[#8],0.01,63.0,146.094294308,3,1,0.1710999999999998,38.69,1
COCONUT_fragments_2869,C/C=C/C=C/C=C/C=O,[#6]/[#6]=[#6]/[#6]=[#6]/[#6]=[#6]/[#6]=[#8],0.01,63.0,122.07316494,1,0,1.8738,17.07,3
COCONUT_fragments_2871,COc1ccc(OC)c(N)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6]):[#6](-[#7]):[#6]:1,0.01,63.0,153.078978592,3,1,1.286,44.48,2
COCONUT_fragments_2875,CC[C@@H]1CNCC[C@H]1CC=O,[#6]-[#6]-[#6@@H]1-[#6]-[#7]-[#6]-[#6]-[#6@H]-1-[#6]-[#6]=[#8],0.01,62.0,155.131014164,2,1,1.2110999999999998,29.1,3
COCONUT_fragments_2879,C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O,[#6]=[#6]1-[#6](-[#6])(-[#6])-[#6]-[#6@H](-[#8])-[#6]-[#6@@]-1(-[#6])-[#8],0.01,62.0,170.130679816,2,2,1.4745,40.46,0
COCONUT_fragments_2881,CC(C)C(C=O)NC(=O)OC(C)(C)C,[#6]-[#6](-[#6])-[#6](-[#6]=[#8])-[#7]-[#6](=[#8])-[#8]-[#6](-[#6])(-[#6])-[#6],0.01,62.0,201.136493468,3,1,1.7346,55.400000000000006,3
COCONUT_fragments_2884,c1ccc2ncccc2c1,[#6]1:[#6]:[#6]:[#6]2:[#7]:[#6]:[#6]:[#6]:[#6]:2:[#6]:1,0.01,62.0,129.057849224,1,0,2.2348,12.89,0
COCONUT_fragments_2893,c1ccc(OCc2c[nH]nn2)cc1,[#6]1:[#6]:[#6]:[#6](-[#8]-[#6]-[#6]2:[#6]:[#7H]:[#7]:[#7]:2):[#6]:[#6]:1,0.01,62.0,175.074561908,3,1,1.3836999999999997,50.8,3
COCONUT_fragments_2903,COc1ccc2occc(=O)c2c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#8]:[#6]:[#6]:[#6](=[#8]):[#6]:2:[#6]:1,0.01,62.0,176.047344116,3,0,1.8016,39.44,1
COCONUT_fragments_2914,Cc1ccccc1Br,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#35],0.01,62.0,169.973112324,0,0,2.7575200000000013,0.0,0
COCONUT_fragments_2915,OCC1CCC(O)CO1,[#8]-[#6]-[#6]1-[#6]-[#6]-[#6](-[#8])-[#6]-[#8]-1,0.01,62.0,132.078644244,3,2,-0.4814,49.69,1
COCONUT_fragments_2924,CC(=O)c1cccc(N)c1,[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6]:[#6](-[#7]):[#6]:1,0.01,62.0,135.068413908,2,1,1.4714,43.09,1
COCONUT_fragments_2928,O=C1C[C@@H]2CCNC[C@@H]2CCOc2ccccc2N1,[#8]=[#6]1-[#6]-[#6@@H]2-[#6]-[#6]-[#7]-[#6]-[#6@@H]-2-[#6]-[#6]-[#8]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#7]-1,0.01,62.0,260.15247788,3,2,2.0234,50.36,0
COCONUT_fragments_2936,CC1(C)SC2c3ccccc3C(=O)N2C1C=O,[#6]-[#6]1(-[#6])-[#16]-[#6]2-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#6](=[#8])-[#7]-2-[#6]-1-[#6]=[#8],0.01,61.0,247.066699656,3,0,2.2339,37.38,1
COCONUT_fragments_2947,OC[C@@H]1OCCC[C@@H]1O,[#8]-[#6]-[#6@@H]1-[#8]-[#6]-[#6]-[#6]-[#6@@H]-1-[#8],0.01,61.0,132.078644244,3,2,-0.4814000000000002,49.69,1
COCONUT_fragments_2950,Cc1cc2ccccc2o1,[#6]-[#6]1:[#6]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2:[#8]:1,0.01,61.0,132.057514876,1,0,2.741220000000001,13.14,0
COCONUT_fragments_2952,C[C@@H]1OC[C@@H](O)C[C@@H]1O,[#6]-[#6@@H]1-[#8]-[#6]-[#6@@H](-[#8])-[#6]-[#6@@H]-1-[#8],0.01,61.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_2960,Cc1ccc(C#N)cc1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]#[#7]):[#6]:[#6]:1,0.01,61.0,117.057849224,1,0,1.8667,23.79,0
COCONUT_fragments_2966,CC(C)(C)c1ccc(C=O)cc1,[#6]-[#6](-[#6])(-[#6])-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,0.01,61.0,162.104465068,1,0,2.796600000000001,17.07,1
COCONUT_fragments_2971,CC(=O)NCCc1ccccc1,[#6]-[#6](=[#8])-[#7]-[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,61.0,163.099714036,1,1,1.3652000000000002,29.1,3
COCONUT_fragments_2974,CC(=O)c1ccc(O)cc1,[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.01,61.0,136.052429496,2,1,1.5948,37.3,1
COCONUT_fragments_2988,Cc1cc(=O)oc2c(C)cccc12,[#6]-[#6]1:[#6]:[#6](=[#8]):[#8]:[#6]2:[#6](-[#6]):[#6]:[#6]:[#6]:[#6]:1:2,0.01,60.0,174.06807956,2,0,2.409840000000001,30.21,0
COCONUT_fragments_3000,C[C@@H]1C[C@H](O)[C@@H](N)CO1,[#6]-[#6@@H]1-[#6]-[#6@H](-[#8])-[#6@@H](-[#7])-[#6]-[#8]-1,0.01,60.0,131.094628656,3,2,-0.5166000000000002,55.48,0
COCONUT_fragments_3002,CCC1=CCCCC1,[#6]-[#6]-[#6]1=[#6]-[#6]-[#6]-[#6]-[#6]-1,0.01,60.0,110.109550448,0,0,2.8968000000000016,0.0,1
COCONUT_fragments_3003,CC(=O)O[C@@H]1CC[C@H](C)OC1,[#6]-[#6](=[#8])-[#8]-[#6@@H]1-[#6]-[#6]-[#6@H](-[#6])-[#8]-[#6]-1,0.01,60.0,158.094294308,3,0,1.117,35.53,1
COCONUT_fragments_3012,CC(=O)NCC(C)C,[#6]-[#6](=[#8])-[#7]-[#6]-[#6](-[#6])-[#6],0.01,60.0,115.099714036,1,1,0.7785,29.1,2
COCONUT_fragments_3014,C[C@H]1OC[C@@H](O)C[C@@H]1O,[#6]-[#6@H]1-[#8]-[#6]-[#6@@H](-[#8])-[#6]-[#6@@H]-1-[#8],0.01,60.0,132.078644244,3,2,-0.483,49.69,0
COCONUT_fragments_3016,CC(C)(O)CC=O,[#6]-[#6](-[#6])(-[#8])-[#6]-[#6]=[#8],0.01,60.0,102.06807956,2,1,0.3463,37.3,2
COCONUT_fragments_3024,CC(=O)OC1CCOCC1,[#6]-[#6](=[#8])-[#8]-[#6]1-[#6]-[#6]-[#8]-[#6]-[#6]-1,0.01,59.0,144.078644244,3,0,0.7284999999999999,35.53,1
COCONUT_fragments_3034,CC1(C)O[C@]23C[C@H]1CC[C@]2(CO)CCC[C@]3(C)O,[#6]-[#6]1(-[#6])-[#8]-[#6@]23-[#6]-[#6@H]-1-[#6]-[#6]-[#6@]-2(-[#6]-[#8])-[#6]-[#6]-[#6]-[#6@]-3(-[#6])-[#8],0.01,59.0,254.188194692,3,2,2.2477000000000005,49.69,1
COCONUT_fragments_3038,O=Cc1cccc(C=O)c1,[#8]=[#6]-[#6]1:[#6]:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:1,0.01,59.0,134.036779432,2,0,1.3116,34.14,2
COCONUT_fragments_3056,O=C(Nc1cn[nH]c1)C1CC1,[#8]=[#6](-[#7]-[#6]1:[#6]:[#7]:[#7H]:[#6]:1)-[#6]1-[#6]-[#6]-1,0.01,59.0,151.074561908,2,2,0.7582,57.78,2
COCONUT_fragments_3060,CO[C@H]1CCO[C@@H](C)[C@@H]1O,[#6]-[#8]-[#6@H]1-[#6]-[#6]-[#8]-[#6@@H](-[#6])-[#6@@H]-1-[#8],0.01,59.0,146.094294308,3,1,0.1710999999999998,38.69,1
COCONUT_fragments_3083,Nc1ccc(O)cc1,[#7]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.01,58.0,109.052763844,2,2,0.9744,46.25,0
COCONUT_fragments_3084,CCOc1ccc2c(=O)ccoc2c1,[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]2:[#6](=[#8]):[#6]:[#6]:[#8]:[#6]:2:[#6]:1,0.01,58.0,190.06299418,3,0,2.1917,39.44,2
COCONUT_fragments_3088,COc1ccc(OC)c(OC)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6]:1,0.01,58.0,168.078644244,3,0,1.7124,27.69,3
COCONUT_fragments_3091,C[C@@H]1CCCC[C@@H]1N,[#6]-[#6@@H]1-[#6]-[#6]-[#6]-[#6]-[#6@@H]-1-[#7],0.01,58.0,113.12044948,1,1,1.5238,26.02,0
COCONUT_fragments_3092,CC1(C)C[C@H](O)C[C@@]2(C)O[C@@]12C,[#6]-[#6]1(-[#6])-[#6]-[#6@H](-[#8])-[#6]-[#6@@]2(-[#6])-[#8]-[#6@@]-1-2-[#6],0.01,58.0,170.130679816,2,1,1.7149,32.76,0
COCONUT_fragments_3097,Nc1ccc2c(c1)OCCO2,[#7]-[#6]1:[#6]:[#6]:[#6]2:[#6](:[#6]:1)-[#8]-[#6]-[#6]-[#8]-2,0.01,58.0,151.063328528,3,1,1.04,44.48,0
COCONUT_fragments_3099,Cc1cccc2c3c(c(=O)oc12)CCC3,[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]2:[#6]3:[#6](:[#6](=[#8]):[#8]:[#6]:1:2)-[#6]-[#6]-[#6]-3,0.01,58.0,200.083729624,2,0,2.5901200000000006,30.21,0
COCONUT_fragments_3102,Nc1ccc(N)cc1,[#7]-[#6]1:[#6]:[#6]:[#6](-[#7]):[#6]:[#6]:1,0.01,58.0,108.068748256,2,2,0.8510000000000002,52.04,0
COCONUT_fragments_3106,O=CC1CCCCN1,[#8]=[#6]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#7]-1,0.01,58.0,113.084063972,2,1,0.3273999999999999,29.1,1
COCONUT_fragments_3109,CC=Cc1ccc(O)cc1,[#6]-[#6]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:1,0.01,58.0,134.07316494,1,1,2.4253,20.23,1
COCONUT_fragments_3110,CC(=O)CC(C)=O,[#6]-[#6](=[#8])-[#6]-[#6](-[#6])=[#8],0.01,58.0,100.052429496,2,0,0.5545,34.14,2
COCONUT_fragments_3122,C[C@H]1CCCC[C@@H]1N,[#6]-[#6@H]1-[#6]-[#6]-[#6]-[#6]-[#6@@H]-1-[#7],0.01,58.0,113.12044948,1,1,1.5238,26.02,0
COCONUT_fragments_3123,CCC(=O)NCC(C)C,[#6]-[#6]-[#6](=[#8])-[#7]-[#6]-[#6](-[#6])-[#6],0.01,58.0,129.1153641,1,1,1.1686,29.1,3
COCONUT_fragments_3128,C[C@@H](N)c1ccccc1,[#6]-[#6@@H](-[#7])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,58.0,121.089149352,1,1,1.7063,26.02,1
COCONUT_fragments_3130,Nc1ccc2cc[nH]c2c1,[#7]-[#6]1:[#6]:[#6]:[#6]2:[#6]:[#6]:[#7H]:[#6]:2:[#6]:1,0.01,57.0,132.068748256,1,2,1.7500999999999998,41.81,0
COCONUT_fragments_3132,C[C@H]1C[C@@H]2CCN1C[C@@H]2C,[#6]-[#6@H]1-[#6]-[#6@@H]2-[#6]-[#6]-[#7]-1-[#6]-[#6@@H]-2-[#6],0.01,57.0,139.136099544,1,0,1.7366,3.24,0
COCONUT_fragments_3142,Cc1c(C)c2ccc(O)c(C)c2oc1=O,[#6]-[#6]1:[#6](-[#6]):[#6]2:[#6]:[#6]:[#6](-[#8]):[#6](-[#6]):[#6]:2:[#8]:[#6]:1=[#8],0.01,57.0,204.078644244,3,1,2.4238600000000003,50.440000000000005,0
COCONUT_fragments_3151,CC1C(=O)O[C@@H]2C[C@@]3(C)CCC[C@H](C)[C@@]34O[C@H]4[C@H]12,[#6]-[#6]1-[#6](=[#8])-[#8]-[#6@@H]2-[#6]-[#6@@]3(-[#6])-[#6]-[#6]-[#6]-[#6@H](-[#6])-[#6@@]-34-[#8]-[#6@H]-4-[#6@H]-1-2,0.01,57.0,250.156894564,3,0,2.5317000000000007,38.83,0
COCONUT_fragments_3156,CNC(C=O)C(C)C,[#6]-[#7]-[#6](-[#6]=[#8])-[#6](-[#6])-[#6],0.01,57.0,115.099714036,2,1,0.4292999999999995,29.1,3
COCONUT_fragments_3160,C=Cc1ccc(C)cc1,[#6]=[#6]-[#6]1:[#6]:[#6]:[#6](-[#6]):[#6]:[#6]:1,0.01,57.0,118.07825032,0,0,2.638020000000001,0.0,1
COCONUT_fragments_3169,CC1OCCC(C)(O)C1O,[#6]-[#6]1-[#8]-[#6]-[#6]-[#6](-[#6])(-[#8])-[#6]-1-[#8],0.01,57.0,146.094294308,3,2,-0.0929000000000001,49.69,0
COCONUT_fragments_3171,CC1(C)S[C@@H]2c3ccccc3C(=O)N2C1C=O,[#6]-[#6]1(-[#6])-[#16]-[#6@@H]2-[#6]3:[#6]:[#6]:[#6]:[#6]:[#6]:3-[#6](=[#8])-[#7]-2-[#6]-1-[#6]=[#8],0.01,57.0,247.066699656,3,0,2.2339,37.38,1
COCONUT_fragments_3181,CC=C(C=O)COC(C)=O,[#6]-[#6]=[#6](-[#6]=[#8])-[#6]-[#8]-[#6](-[#6])=[#8],0.01,56.0,142.06299418,3,0,0.6947000000000001,43.370000000000005,3
COCONUT_fragments_3182,COc1ccccc1CCN,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6]-[#6]-[#7],0.01,56.0,151.099714036,2,1,1.1964,35.25,3
COCONUT_fragments_3185,CCOc1ccc(C=O)cc1,[#6]-[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:1,0.01,56.0,150.06807956,2,0,1.8978,26.3,3
COCONUT_fragments_3188,CC=CC=CC=CC=O,[#6]-[#6]=[#6]-[#6]=[#6]-[#6]=[#6]-[#6]=[#8],0.01,56.0,122.07316494,1,0,1.8738,17.07,3
COCONUT_fragments_3190,NCC1CCCO1,[#7]-[#6]-[#6]1-[#6]-[#6]-[#6]-[#8]-1,0.01,56.0,101.084063972,2,1,0.1240999999999996,35.25,1
COCONUT_fragments_3200,OC1CCNCC1,[#8]-[#6]1-[#6]-[#6]-[#7]-[#6]-[#6]-1,0.01,56.0,101.084063972,2,2,-0.2693000000000001,32.26,0
COCONUT_fragments_3202,CCc1ccc(OC)c(O)c1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]-[#6]):[#6](-[#8]):[#6]:1,0.01,56.0,152.083729624,2,1,1.9632,29.46,2
COCONUT_fragments_3207,BrCBr,[#35]-[#6]-[#35],0.01,56.0,171.852324264,0,0,1.7337,0.0,0
COCONUT_fragments_3212,NCCCn1ccnc1,[#7]-[#6]-[#6]-[#6]-[#7]1:[#6]:[#6]:[#7]:[#6]:1,0.01,56.0,125.095297352,3,1,0.2318999999999995,43.84,3
COCONUT_fragments_3222,CO[C@@H]1CCO[C@H](C)[C@@H]1O,[#6]-[#8]-[#6@@H]1-[#6]-[#6]-[#8]-[#6@H](-[#6])-[#6@@H]-1-[#8],0.01,56.0,146.094294308,3,1,0.1710999999999998,38.69,1
COCONUT_fragments_3223,NC1CCCCNC1=O,[#7]-[#6]1-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]-1=[#8],0.01,56.0,128.094963004,2,2,-0.3862000000000002,55.12,0
COCONUT_fragments_3233,CC(=O)N1CCC(C=O)CC1,[#6]-[#6](=[#8])-[#7]1-[#6]-[#6]-[#6](-[#6]=[#8])-[#6]-[#6]-1,0.01,56.0,155.094628656,2,0,0.4438000000000002,37.38,1
COCONUT_fragments_3242,Cc1oc2ccc(O)cc2c1C=O,[#6]-[#6]1:[#8]:[#6]2:[#6]:[#6]:[#6](-[#8]):[#6]:[#6]:2:[#6]:1-[#6]=[#8],0.01,55.0,176.047344116,3,1,2.2593200000000007,50.440000000000005,1
COCONUT_fragments_3248,C[C@H]1O[C@H](CO)C[C@@H]1O,[#6]-[#6@H]1-[#8]-[#6@H](-[#6]-[#8])-[#6]-[#6@@H]-1-[#8],0.01,55.0,132.078644244,3,2,-0.483,49.69,1
COCONUT_fragments_3251,CCCC(C)C=O,[#6]-[#6]-[#6]-[#6](-[#6])-[#6]=[#8],0.01,55.0,100.088815004,1,0,1.6215,17.07,3
COCONUT_fragments_3258,CC(=O)c1ccc(Cl)cc1,[#6]-[#6](=[#8])-[#6]1:[#6]:[#6]:[#6](-[#17]):[#6]:[#6]:1,0.01,55.0,154.018542524,1,0,2.542600000000001,17.07,1
COCONUT_fragments_3259,O=C(O)Cc1ccccc1,[#8]=[#6](-[#8])-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,55.0,136.052429496,1,1,1.3137,37.3,2
COCONUT_fragments_3262,Cc1cc(O)[nH]c1O,[#6]-[#6]1:[#6]:[#6](-[#8]):[#7H]:[#6]:1-[#8],0.01,55.0,113.047678464,2,3,0.7343199999999999,56.25,0
COCONUT_fragments_3270,Cc1noc(C)c1C,[#6]-[#6]1:[#7]:[#8]:[#6](-[#6]):[#6]:1-[#6],0.01,55.0,111.068413908,2,0,1.59986,26.03,0
COCONUT_fragments_3276,Cc1ccc2c(C)c(C)c(=O)oc2c1,[#6]-[#6]1:[#6]:[#6]:[#6]2:[#6](-[#6]):[#6](-[#6]):[#6](=[#8]):[#8]:[#6]:2:[#6]:1,0.01,55.0,188.083729624,2,0,2.718260000000001,30.21,0
COCONUT_fragments_3279,CC(=O)O[C@H]1CCCOC1,[#6]-[#6](=[#8])-[#8]-[#6@H]1-[#6]-[#6]-[#6]-[#8]-[#6]-1,0.01,55.0,144.078644244,3,0,0.7284999999999999,35.53,1
COCONUT_fragments_3284,CCC=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O,[#6]-[#6]-[#6]=[#6]=[#6]1-[#6](-[#6])(-[#6])-[#6]-[#6@H](-[#8])-[#6]-[#6@@]-1(-[#6])-[#8],0.01,55.0,210.161979944,2,2,2.409800000000001,40.46,1
COCONUT_fragments_3285,C[C@H](N)c1ccccc1,[#6]-[#6@H](-[#7])-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1,0.01,55.0,121.089149352,1,1,1.7063,26.02,1
COCONUT_fragments_3286,C1=C2CCCN[C@H]2[C@H]2C[C@H]1[C@H]1CCCCN1C2,[#6]1=[#6]2-[#6]-[#6]-[#6]-[#7]-[#6@H]-2-[#6@H]2-[#6]-[#6@H]-1-[#6@H]1-[#6]-[#6]-[#6]-[#6]-[#7]-1-[#6]-2,0.01,55.0,232.193948768,2,1,2.1690000000000005,15.27,0
COCONUT_fragments_3290,OC[C@@H]1CCCN1,[#8]-[#6]-[#6@@H]1-[#6]-[#6]-[#6]-[#7]-1,0.01,55.0,101.084063972,2,2,-0.2693,32.26,1
COCONUT_fragments_3295,Cn1cnc2ccccc21,[#6]-[#7]1:[#6]:[#7]:[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:1:2,0.01,54.0,132.068748256,2,0,1.5732999999999997,17.82,0
COCONUT_fragments_3312,O=CC1CNCC12CCCCC2,[#8]=[#6]-[#6]1-[#6]-[#7]-[#6]-[#6]-12-[#6]-[#6]-[#6]-[#6]-[#6]-2,0.01,54.0,167.131014164,2,1,1.3551999999999995,29.1,1
COCONUT_fragments_3317,C/C=C/C=C/C=C/C,[#6]/[#6]=[#6]/[#6]=[#6]/[#6]=[#6]/[#6],0.01,54.0,108.093900384,0,0,2.6948000000000008,0.0,2
COCONUT_fragments_3318,COC(=O)CC=O,[#6]-[#8]-[#6](=[#8])-[#6]-[#6]=[#8],0.01,54.0,102.031694052,3,0,-0.2516,43.370000000000005,2
COCONUT_fragments_3336,O=C1CNc2ccccc2N1,[#8]=[#6]1-[#6]-[#7]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#7]-1,0.01,54.0,148.063662876,2,2,1.0506,41.13,0
COCONUT_fragments_3349,CC1(C)C[C@H](O)[C@H](O)C1,[#6]-[#6]1(-[#6])-[#6]-[#6@H](-[#8])-[#6@H](-[#8])-[#6]-1,0.01,54.0,130.099379688,2,2,0.5282,40.46,0
COCONUT_fragments_3351,C[C@@H]1CC[C@H](O)CO1,[#6]-[#6@@H]1-[#6]-[#6]-[#6@H](-[#8])-[#6]-[#8]-1,0.01,54.0,116.083729624,2,1,0.5462,29.46,0
COCONUT_fragments_3357,CC(C)(C)OC(=O)N1CCCC1C=O,[#6]-[#6](-[#6])(-[#6])-[#8]-[#6](=[#8])-[#7]1-[#6]-[#6]-[#6]-[#6]-1-[#6]=[#8],0.01,53.0,199.120843404,3,0,1.5848,46.61,1
COCONUT_fragments_3361,CC(C=O)NC(=O)OC(C)(C)C,[#6]-[#6](-[#6]=[#8])-[#7]-[#6](=[#8])-[#8]-[#6](-[#6])(-[#6])-[#6],0.01,53.0,173.10519334,3,1,1.0984999999999998,55.400000000000006,2
COCONUT_fragments_3374,CC(=O)O[C@@H]1CCCO[C@@H]1C,[#6]-[#6](=[#8])-[#8]-[#6@@H]1-[#6]-[#6]-[#6]-[#8]-[#6@@H]-1-[#6],0.01,53.0,158.094294308,3,0,1.117,35.53,1
COCONUT_fragments_3377,CCc1ccc(N)cc1,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6](-[#7]):[#6]:[#6]:1,0.01,53.0,121.089149352,1,1,1.8312,26.02,1
COCONUT_fragments_3379,CCc1[nH]c(OC)c(OC)c(=O)c1C,[#6]-[#6]-[#6]1:[#7H]:[#6](-[#8]-[#6]):[#6](-[#8]-[#6]):[#6](=[#8]):[#6]:1-[#6],0.01,53.0,197.10519334,3,1,1.26292,51.32,3
COCONUT_fragments_3382,CO[C@H]1C[C@@H](C)OC[C@@H]1O,[#6]-[#8]-[#6@H]1-[#6]-[#6@@H](-[#6])-[#8]-[#6]-[#6@@H]-1-[#8],0.01,53.0,146.094294308,3,1,0.1710999999999998,38.69,1
COCONUT_fragments_3383,OCC1OCCCC1O,[#8]-[#6]-[#6]1-[#8]-[#6]-[#6]-[#6]-[#6]-1-[#8],0.01,53.0,132.078644244,3,2,-0.4814000000000002,49.69,1
COCONUT_fragments_3386,CC1(C)O[C@]23C[C@H]1CC[C@]2(C)C[C@@H](O)C[C@]3(C)O,[#6]-[#6]1(-[#6])-[#8]-[#6@]23-[#6]-[#6@H]-1-[#6]-[#6]-[#6@]-2(-[#6])-[#6]-[#6@@H](-[#8])-[#6]-[#6@]-3(-[#6])-[#8],0.01,53.0,254.188194692,3,2,2.2461000000000007,49.69,0
COCONUT_fragments_3388,CCc1ccccc1O,[#6]-[#6]-[#6]1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#8],0.01,53.0,122.07316494,1,1,1.9546,20.23,1
COCONUT_fragments_3396,CCc1cc(C=O)ccc1O,[#6]-[#6]-[#6]1:[#6]:[#6](-[#6]=[#8]):[#6]:[#6]:[#6]:1-[#8],0.01,53.0,150.06807956,2,1,1.7670999999999997,37.3,2
COCONUT_fragments_3403,COC1CCOC(C)C1O,[#6]-[#8]-[#6]1-[#6]-[#6]-[#8]-[#6](-[#6])-[#6]-1-[#8],0.01,53.0,146.094294308,3,1,0.1710999999999998,38.69,1
COCONUT_fragments_3406,C=C1CCC(O)CC1,[#6]=[#6]1-[#6]-[#6]-[#6](-[#8])-[#6]-[#6]-1,0.01,53.0,112.088815004,1,1,1.4775,20.23,0
COCONUT_fragments_3417,Cc1ccc(O)c(Cc2c[nH]cn2)c1,[#6]-[#6]1:[#6]:[#6]:[#6](-[#8]):[#6](-[#6]-[#6]2:[#6]:[#7H]:[#6]:[#7]:2):[#6]:1,0.01,53.0,188.094963004,2,2,2.01452,48.91,2
COCONUT_fragments_3429,CC(=O)N[C@@H]1CC[C@@H](CO)OC1,[#6]-[#6](=[#8])-[#7]-[#6@@H]1-[#6]-[#6]-[#6@@H](-[#6]-[#8])-[#8]-[#6]-1,0.01,53.0,173.10519334,3,2,-0.3375999999999999,58.56,2
COCONUT_fragments_3430,CC=C1Oc2ccccc2C1=O,[#6]-[#6]=[#6]1-[#8]-[#6]2:[#6]:[#6]:[#6]:[#6]:[#6]:2-[#6]-1=[#8],0.01,53.0,160.052429496,2,0,2.1655,26.3,0
COCONUT_fragments_3433,CC(C)(C)c1c[nH]nn1,[#6]-[#6](-[#6])(-[#6])-[#6]1:[#6]:[#7H]:[#7]:[#7]:1,0.01,53.0,125.095297352,2,1,1.1021999999999998,41.57,0
COCONUT_fragments_3441,CC(C)CC(=O)O,[#6]-[#6](-[#6])-[#6]-[#6](=[#8])-[#8],0.01,53.0,102.06807956,1,1,1.1171,37.3,2
COCONUT_fragments_3442,C1C[C@H]2OCC[C@@H]2O1,[#6]1-[#6]-[#6@H]2-[#8]-[#6]-[#6]-[#6@@H]-2-[#8]-1,0.01,53.0,114.06807956,2,0,0.5642,18.46,0
COCONUT_fragments_3446,COc1ccc(C(C)=O)c(O)c1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6](-[#6])=[#8]):[#6](-[#8]):[#6]:1,0.01,53.0,166.06299418,3,1,1.6034,46.53,2
COCONUT_fragments_3458,CC(=O)OCCCO,[#6]-[#6](=[#8])-[#8]-[#6]-[#6]-[#6]-[#8],0.01,52.0,118.06299418,3,1,-0.0681,46.53,3
COCONUT_fragments_3462,C[C@@H]1[C@@H](N)CCC[C@H]1C,[#6]-[#6@@H]1-[#6@@H](-[#7])-[#6]-[#6]-[#6]-[#6@H]-1-[#6],0.01,52.0,127.136099544,1,1,1.7698,26.02,0
COCONUT_fragments_3464,CC(=O)N1CC2C[C@H](C1)Cn1c2cccc1=O,[#6]-[#6](=[#8])-[#7]1-[#6]-[#6]2-[#6]-[#6@H](-[#6]-1)-[#6]-[#7]1:[#6]-2:[#6]:[#6]:[#6]:[#6]:1=[#8],0.01,52.0,232.121177752,3,0,0.8139000000000001,42.31,0
COCONUT_fragments_3469,NCCC1=CCCCC1,[#7]-[#6]-[#6]-[#6]1=[#6]-[#6]-[#6]-[#6]-[#6]-1,0.01,52.0,125.12044948,1,1,1.8356000000000003,26.02,2
COCONUT_fragments_3476,c1ccc2ocnc2c1,[#6]1:[#6]:[#6]:[#6]2:[#8]:[#6]:[#7]:[#6]:2:[#6]:1,0.01,52.0,119.03711378,2,0,1.8278,26.03,0
COCONUT_fragments_3481,CC1OCCCC1=O,[#6]-[#6]1-[#8]-[#6]-[#6]-[#6]-[#6]-1=[#8],0.01,52.0,114.06807956,2,0,0.7544,26.3,0
COCONUT_fragments_3483,CC(=CC=O)C(C)C,[#6]-[#6](=[#6]-[#6]=[#8])-[#6](-[#6])-[#6],0.01,52.0,112.088815004,1,0,1.7876,17.07,2
COCONUT_fragments_3488,COc1ccc(-c2cnc[nH]2)cc1,[#6]-[#8]-[#6]1:[#6]:[#6]:[#6](-[#6]2:[#6]:[#7]:[#6]:[#7H]:2):[#6]:[#6]:1,0.01,52.0,174.07931294,2,1,2.0853,37.91,2
